judge,method,metric,iteration,n,mean_K0,mean_K5,se_K0,se_K5,mean_delta,dz,ci_lo,ci_hi,p,p_holm,sig,lower_better
gpt-4o-mini,GRPO,WAI-SR,5,96,3.2083333333333335,3.4635416666666665,0.09853180238822055,0.08686602426040325,-0.2552083333333333,-0.4458822078713585,-0.3776258680555556,-0.14409722222222224,7.22221186057721e-05,0.00043333271163463255,***,False
gpt-4o-mini,GRPO,CSQ-8,0,96,2.3619791666666665,2.35546875,0.1266811181557286,0.12763570087888107,0.006510416666666667,0.011166516069385743,-0.10680338541666666,0.12373046874999982,0.6812379412129203,1.0,,False
gpt-4o-mini,GRPO,CSQ-8,1,96,2.4765625,2.3958333333333335,0.12477106914555026,0.12518717711037938,0.08072916666666667,0.11539017604761453,-0.06383463541666666,0.21484375,0.2997257565355598,1.0,,False
gpt-4o-mini,GRPO,CSQ-8,2,96,2.5143229166666665,2.58203125,0.12267394157619735,0.11737763267335519,-0.06770833333333333,-0.08571459732703775,-0.22399088541666667,0.08466796874999982,0.3692203573222558,1.0,,False
gpt-4o-mini,GRPO,CSQ-8,3,96,2.8111979166666665,2.8307291666666665,0.1064335809482284,0.10238017116212336,-0.01953125,-0.0406636354316591,-0.1171875,0.07682291666666667,0.9822690277455621,1.0,,False
gpt-4o-mini,GRPO,CSQ-8,4,96,2.7513020833333335,2.9205729166666665,0.10677910684140905,0.09375218914963561,-0.16927083333333334,-0.3045726807099146,-0.2747721354166667,-0.05595703125000018,0.001614124768467691,0.008070623842338455,**,False
gpt-4o-mini,GRPO,CSQ-8,5,96,2.71484375,2.9075520833333335,0.11033341250075837,0.10233440289221017,-0.19270833333333334,-0.3614942227094556,-0.3033854166666667,-0.08203125,0.0007367198254060477,0.004420318952436286,**,False
gpt-4o-mini,GRPO,MI-SAT,0,96,2.8576388888888893,2.8159722222222228,0.14626563258171385,0.14932595399891746,0.04166666666666665,0.052971708395700874,-0.11111111111111105,0.19791666666666666,0.5532593484754145,1.0,,False
gpt-4o-mini,GRPO,MI-SAT,1,96,2.986111111111112,2.946180555555556,0.14273903267499347,0.14623471895948156,0.039930555555555525,0.044501708710688904,-0.1337239583333334,0.21701388888888884,0.6012085486430814,1.0,,False
gpt-4o-mini,GRPO,MI-SAT,2,96,3.053819444444445,3.1440972222222228,0.14190070948640568,0.13397642317505115,-0.09027777777777778,-0.08647004192780444,-0.3020833333333333,0.11111111111111112,0.11033628340588379,0.44134513362353517,,False
gpt-4o-mini,GRPO,MI-SAT,3,96,3.425347222222222,3.4895833333333335,0.12151250426160504,0.11234184518829969,-0.06423611111111106,-0.0900896755984322,-0.2118055555555555,0.07986111111111115,0.6249435659338091,1.0,,False
gpt-4o-mini,GRPO,MI-SAT,4,96,3.409722222222222,3.6215277777777772,0.11497088014515472,0.09947716534273775,-0.21180555555555555,-0.2958452519397987,-0.3541666666666667,-0.06770833333333333,0.004823033368039229,0.024115166840196146,*,False
gpt-4o-mini,GRPO,MI-SAT,5,96,3.321180555555556,3.559027777777778,0.1232638888888889,0.11326438301475936,-0.2378472222222222,-0.34499995735522127,-0.38546006944444444,-0.0989583333333333,0.00314376573289194,0.01886259439735164,*,False
gpt-4o-mini,GRPO,MITI,0,96,3.2239583333333335,3.1197916666666665,0.10169069451108198,0.10098060643738475,0.10416666666666667,0.12795697317589644,-0.057291666666666664,0.2682291666666667,0.37872076323288184,1.0,,False
gpt-4o-mini,GRPO,MITI,1,96,3.2838541666666665,3.2994791666666665,0.10317199166368915,0.09820341958525836,-0.015625,-0.01650870707673533,-0.19798177083333332,0.16927083333333334,0.72794558945305,1.0,,False
gpt-4o-mini,GRPO,MITI,2,96,3.4947916666666665,3.5364583333333335,0.10023130914341256,0.08261581174415827,-0.041666666666666664,-0.04195284853172538,-0.23704427083333332,0.15891927083333296,0.7046920715552443,1.0,,False
gpt-4o-mini,GRPO,MITI,3,96,3.9375,3.8645833333333335,0.05818433351570393,0.06569849337818748,0.07291666666666667,0.16698383660340657,-0.018229166666666668,0.15625,0.11580519343837445,0.6948311606302466,,False
gpt-4o-mini,GRPO,MITI,4,96,4.0390625,4.083333333333333,0.05012704870140629,0.04864764708854337,-0.044270833333333336,-0.10663443664566226,-0.125,0.036458333333333336,0.2744758407221797,1.0,,False
gpt-4o-mini,GRPO,MITI,5,96,3.9401041666666665,4.010416666666667,0.059895833333333336,0.06559409951979574,-0.0703125,-0.14623441532040124,-0.16927083333333334,0.028645833333333332,0.16440599243109266,0.8220299621554633,,False
gpt-4o-mini,GRPO,PCT,0,96,0.48716028577614096,0.4707383425732757,0.03261906338060557,0.03318264550431069,0.016421943202865094,0.07141605396288182,-0.028528648695167788,0.062367440676279966,0.3209295212958708,0.9573744584654621,,False
gpt-4o-mini,GRPO,PCT,1,96,0.4806012272855682,0.4768613745855594,0.031042112906202058,0.03297553374252737,0.0037398527000088414,0.01787688324422572,-0.036652878383885035,0.04646688263379922,0.735249483670841,0.9573744584654621,,False
gpt-4o-mini,GRPO,PCT,2,96,0.5032057789563216,0.5148368634165953,0.02824264614431233,0.03053711852667037,-0.0116310844602737,-0.04835535427360004,-0.059942315670999016,0.035998754475552217,0.31912481948848737,0.9573744584654621,,False
gpt-4o-mini,GRPO,PCT,3,96,0.5436435314277848,0.5795232014421593,0.02794528352493003,0.02662566044152118,-0.035879670014374386,-0.20071128210407635,-0.07148400386258096,-0.0007947252137540225,0.01764274358856231,0.07057097435424924,,False
gpt-4o-mini,GRPO,PCT,4,96,0.551769948550618,0.6137562707800542,0.02930168277813704,0.0244043837270538,-0.06198632222943621,-0.321200033449908,-0.10098148801455732,-0.024699391151031785,0.002230042228047965,0.013380253368287789,*,False
gpt-4o-mini,GRPO,PCT,5,96,0.5222830607215282,0.5782141979752274,0.029704816981114036,0.027729461139857452,-0.05593113725369917,-0.3093732097154723,-0.09390778998872071,-0.019493301347077004,0.0033783495791212675,0.016891747895606338,*,False
gpt-4o-mini,GRPO,MICI,0,96,0.21132584867781182,0.20902164964664963,0.022887843749167795,0.021368951813594488,0.0023041990311622085,0.00727129241829498,-0.05523267485101965,0.06861942581369984,0.778333379130508,1.0,,True
gpt-4o-mini,GRPO,MICI,1,96,0.22755203635839275,0.22799043862969862,0.022289815787977212,0.023883611161390855,-0.00043840227130583696,-0.0014407693063622805,-0.06327808101936122,0.059405286845520204,0.8257136946275876,1.0,,True
gpt-4o-mini,GRPO,MICI,2,96,0.169247692642297,0.22758187168720423,0.014816407127016557,0.019818155583543818,-0.05833417904490728,-0.22249380249380488,-0.11002296904469425,-0.00718063716871235,0.07663424460123142,0.22990273380369425,,True
gpt-4o-mini,GRPO,MICI,3,96,0.23038935956295292,0.3078285534375898,0.014476567380779888,0.020423839572468277,-0.07743919387463692,-0.31939157951725244,-0.1261975739730319,-0.028878425386959106,0.0014578713268923124,0.008747227961353875,**,True
gpt-4o-mini,GRPO,MICI,4,96,0.25070171270006797,0.30497848760716406,0.014002696755631651,0.018247062307259684,-0.05427677490709612,-0.24536413498386483,-0.09901428245414073,-0.010974298644359655,0.018259069863518718,0.09129534931759359,,True
gpt-4o-mini,GRPO,MICI,5,96,0.2772960220962139,0.3402850926484238,0.01498355123713922,0.021293472516075038,-0.06298907055220994,-0.2429304993301655,-0.11673686140684822,-0.012561273117903764,0.043888484640511365,0.17555393856204546,,True
claude-haiku-4-5,PTO,Q1Q2,0,96,1.829718137254902,1.833700980392157,0.07053937990427969,0.06699411625426109,-0.003982843137254916,-0.005725458039515019,-0.1380821078431373,0.13672487745098022,0.9700060242656776,0.9700060242656776,,False
claude-haiku-4-5,PTO,Q1Q2,1,96,2.0715686274509806,2.0115196078431374,0.07860542477966569,0.0797992456152365,0.0600490196078431,0.08986338539518078,-0.06783854166666667,0.1970235906862744,0.36788079911236693,0.7357615982247339,,False
claude-haiku-4-5,PTO,Q1Q2,2,96,2.199203431372549,2.063112745098039,0.07815179885981571,0.07088112605759347,0.13609068627450985,0.19711704544167283,0.0002941176470588419,0.2695113357843137,0.049575240983465566,0.2763931642142965,,False
claude-haiku-4-5,PTO,Q1Q2,3,96,2.480208333333333,2.3499387254901962,0.0710099908812206,0.07573853754773315,0.13026960784313726,0.19949795484356975,0.0008471200980392021,0.2565563725490196,0.04606552736904941,0.2763931642142965,,False
claude-haiku-4-5,PTO,Q1Q2,4,96,2.6804534313725497,2.557352941176471,0.06810555432573975,0.07475998138692404,0.12310049019607842,0.21444441177914883,0.015497855392156864,0.23483302696078412,0.18561743218905968,0.5857700658639764,,False
claude-haiku-4-5,PTO,Q1Q2,5,96,2.751960784313726,2.5787990196078434,0.07099409608345311,0.06879932843260958,0.17316176470588238,0.33011578852891504,0.07119178921568628,0.2784957107843137,0.0023766618913554035,0.021389957022198633,*,False
claude-haiku-4-5,PTO,Q1Q2,6,96,2.8495710784313726,2.5067401960784315,0.07182475752171234,0.07868417297668594,0.3428308823529412,0.5106517551078329,0.21003063725490195,0.48034160539215676,9.019916271104345e-06,9.92190789821478e-05,***,False
claude-haiku-4-5,PTO,Q1Q2,7,96,2.8132352941176464,2.7352941176470593,0.07330460991644885,0.07335888378476257,0.07794117647058826,0.12182517154368538,-0.052314644607843054,0.2070526960784314,0.1464425164659941,0.5857700658639764,,False
claude-haiku-4-5,PTO,Q1Q2,8,96,2.8954656862745103,2.7096813725490194,0.07363823109530941,0.0751511043427394,0.18578431372549023,0.3366397359170162,0.07321078431372555,0.2934160539215685,0.0004708952500568808,0.0047089525005688075,**,False
claude-haiku-4-5,PTO,Q1Q2,9,96,2.9210784313725484,2.7336397058823523,0.07248524167881044,0.07247639709851934,0.1874387254901961,0.28870352810447225,0.05739430147058821,0.3203538602941176,0.011624958575557504,0.09299966860446003,,False
claude-haiku-4-5,PTO,Q1Q2,10,96,2.866053921568627,2.666973039215686,0.06821882692291849,0.06686667754762017,0.1990808823529412,0.30781875524334984,0.06844209558823532,0.33157322303921566,0.032362563631031745,0.22653794541722222,,False
claude-haiku-4-5,PTO,Q1,0,96,1.6729166666666664,1.6833333333333336,0.08122525489134365,0.07675814527134613,-0.010416666666666649,-0.012397318689062228,-0.17499999999999996,0.15625000000000003,0.885330527250729,1.0,,False
claude-haiku-4-5,PTO,Q1,1,96,1.9145833333333335,1.8625,0.0945786960761354,0.09287382971329457,0.05208333333333335,0.06368518176180539,-0.10625,0.21666666666666665,0.5174433017089224,1.0,,False
claude-haiku-4-5,PTO,Q1,2,96,2.0791666666666666,1.90625,0.09735444225560838,0.08329577004276716,0.17291666666666664,0.2017163655985152,0.00416666666666667,0.3395833333333333,0.05020957434725652,0.5020957434725652,,False
claude-haiku-4-5,PTO,Q1,3,96,2.3666666666666667,2.225,0.08873707796545903,0.0914431085717407,0.14166666666666664,0.16318986618959994,-0.03124999999999999,0.3104166666666666,0.11952958415163693,0.9562366732130955,,False
claude-haiku-4-5,PTO,Q1,4,96,2.59375,2.475,0.09140487937568875,0.09357659401457409,0.11874999999999998,0.15994463734969067,-0.02291666666666668,0.2625520833333331,0.19155655315984166,1.0,,False
claude-haiku-4-5,PTO,Q1,5,96,2.6479166666666667,2.5374999999999996,0.09108241841565498,0.08636481678870957,0.11041666666666665,0.16624162036703674,-0.018750000000000006,0.24791666666666665,0.09295331118462719,0.8365798006616447,,False
claude-haiku-4-5,PTO,Q1,6,96,2.7604166666666665,2.4479166666666665,0.09170030283993436,0.09700537115110557,0.31250000000000006,0.3788886068520947,0.14583333333333334,0.4791666666666667,0.0005669936628485905,0.0062369302913344955,**,False
claude-haiku-4-5,PTO,Q1,7,96,2.658333333333333,2.7083333333333335,0.09118694248373593,0.0963781235035134,-0.04999999999999998,-0.060540263104731554,-0.21875,0.10833333333333332,0.8088208019919712,1.0,,False
claude-haiku-4-5,PTO,Q1,8,96,2.7229166666666664,2.658333333333333,0.08916620552430354,0.09318518944641226,0.06458333333333333,0.10018344896773138,-0.06671875000000001,0.1854687499999997,0.23604287119200873,1.0,,False
claude-haiku-4-5,PTO,Q1,9,96,2.720833333333333,2.6749999999999994,0.08627166225129977,0.08999268976159296,0.04583333333333334,0.05428628416192628,-0.12499999999999996,0.22291666666666665,0.6928335979880846,1.0,,False
claude-haiku-4-5,PTO,Q1,10,96,2.639583333333333,2.6041666666666665,0.08141402696433649,0.0836649105148747,0.03541666666666666,0.041306525594239474,-0.13541666666666666,0.2104166666666667,0.8538891470268303,1.0,,False
claude-haiku-4-5,PTO,Q2,0,96,1.986519607843137,1.9840686274509804,0.06708316578057338,0.06366480698053069,0.0024509803921568354,0.0035790098010058894,-0.1268535539215687,0.13481924019607833,0.95106028151743,0.95106028151743,,False
claude-haiku-4-5,PTO,Q2,1,96,2.2285539215686274,2.1605392156862746,0.0683959854786071,0.07361439447443685,0.06801470588235287,0.10649533681578156,-0.05392156862745104,0.19546568627450975,0.337286927661795,0.67457385532359,,False
claude-haiku-4-5,PTO,Q2,2,96,2.319240196078431,2.2199754901960786,0.06508674378353795,0.06422707730092624,0.09926470588235294,0.15578795944166784,-0.026378676470588183,0.22797181372549002,0.11606910465749756,0.46427641862999025,,False
claude-haiku-4-5,PTO,Q2,3,96,2.59375,2.474877450980392,0.060018045285395664,0.0657854217903785,0.11887254901960782,0.20925529672990592,0.008578431372549005,0.22734374999999996,0.02485533002722921,0.12427665013614606,,False
claude-haiku-4-5,PTO,Q2,4,96,2.767156862745098,2.6397058823529407,0.05219282941710075,0.06267844676557922,0.12745098039215685,0.23321937831947,0.02326899509803919,0.23471200980392143,0.11637235711873566,0.46427641862999025,,False
claude-haiku-4-5,PTO,Q2,5,96,2.8560049019607843,2.6200980392156863,0.059266071345773365,0.05747233389798943,0.23590686274509806,0.4268743260920769,0.13295036764705886,0.3474264705882353,0.0002500532849186608,0.0017503729944306256,**,False
claude-haiku-4-5,PTO,Q2,6,96,2.9387254901960786,2.5655637254901964,0.059661959947530666,0.06531732050652204,0.3731617647058824,0.5779463336054895,0.2462775735294118,0.5030790441176469,6.847478079282385e-07,6.553876360980672e-06,***,False
claude-haiku-4-5,PTO,Q2,7,96,2.968137254901961,2.762254901960785,0.06301451045187473,0.05784740062299858,0.20588235294117654,0.3279261741294404,0.07838541666666668,0.332107843137255,0.0007645634641602723,0.004587380784961634,**,False
claude-haiku-4-5,PTO,Q2,8,96,3.068014705882353,2.761029411764706,0.06257593047457383,0.06255461099814985,0.30698529411764713,0.5435823468554248,0.1960171568627451,0.4172947303921569,6.553876360980672e-07,6.553876360980672e-06,***,False
claude-haiku-4-5,PTO,Q2,9,96,3.121323529411765,2.792279411764706,0.0648242918122529,0.06113836138494023,0.3290441176470588,0.5685099537466153,0.21260723039215695,0.4503676470588236,1.1869644647379847e-06,9.495715717903878e-06,***,False
claude-haiku-4-5,PTO,Q2,10,96,3.0925245098039222,2.729779411764706,0.06103769381720609,0.05577482815087935,0.36274509803921573,0.6532662844103057,0.25121017156862746,0.47797181372549,3.19889810287384e-08,3.518787913161224e-07,***,False
claude-haiku-4-5,PTO,WAI-SR,0,96,2.1171875,2.1493055555555554,0.10740987799612653,0.1077025373033776,-0.032118055555555546,-0.04564677559405284,-0.17881944444444442,0.10850694444444443,0.7982464765760161,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,1,96,2.344618055555556,2.245659722222222,0.11238501129865842,0.11002094342303693,0.09895833333333336,0.15488109587657214,-0.02256944444444442,0.21877170138888877,0.09964790150503774,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,2,96,2.4609375,2.412326388888889,0.11174858110054416,0.11110222318024843,0.048611111111111126,0.0708970372913168,-0.09116753472222222,0.17623697916666656,0.37975054735666125,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,3,96,2.602430555555556,2.565972222222222,0.10019838361890279,0.10599216700097255,0.03645833333333333,0.055385935997583534,-0.09809027777777779,0.1675347222222222,0.4911459745219474,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,4,96,2.7560763888888893,2.720486111111111,0.09757073700783754,0.10443663238133757,0.0355902777777778,0.060161756188471756,-0.07641059027777777,0.14845920138888882,0.6341764552431509,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,5,96,2.7907986111111107,2.7690972222222228,0.10033140437412108,0.09778304593355402,0.02170138888888888,0.03890494366840578,-0.07986111111111113,0.12673611111111108,0.3728671432896693,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,6,96,2.8489583333333335,2.7508680555555554,0.09594222535206709,0.10376013354761959,0.09809027777777779,0.16580301158155838,-0.022569444444444458,0.21618923611111088,0.11510826330925022,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,7,96,2.866319444444444,2.808159722222222,0.10038819000224368,0.10115620423601207,0.05815972222222219,0.09783658546748641,-0.060763888888888916,0.17276475694444424,0.3468722175511977,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,8,96,2.8828125,2.8411458333333335,0.09769812089705363,0.10211486657173603,0.04166666666666662,0.09442015232547099,-0.04516059027777783,0.12849392361111095,0.32952600921156205,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,9,96,2.9444444444444446,2.8914930555555554,0.10010857491059535,0.10061276525685381,0.052951388888888846,0.09387803861720265,-0.05644531250000005,0.16495225694444426,0.3370187669101826,1.0,,False
claude-haiku-4-5,PTO,WAI-SR,10,96,2.9548611111111107,2.850694444444444,0.10503959288644063,0.09153629640273472,0.10416666666666663,0.17366048555206204,-0.013888888888888918,0.22569444444444442,0.11868601208292755,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,0,96,2.0416666666666665,2.0989583333333335,0.09550023154498738,0.09899295331631718,-0.057291666666666664,-0.07927101056765573,-0.20055338541666667,0.08597005208333315,0.48804797527768407,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,1,96,2.2708333333333335,2.1770833333333335,0.10150097945541883,0.09669473654767043,0.09375,0.13904457426457456,-0.0390625,0.22268880208333316,0.1253931186920237,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,2,96,2.3763020833333335,2.3098958333333335,0.10102433821725841,0.10471313620818593,0.06640625,0.08230533638298632,-0.08727213541666666,0.22005208333333334,0.2821671248412322,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,3,96,2.5416666666666665,2.5013020833333335,0.08738766807830349,0.0979766308958861,0.040364583333333336,0.06243826420552487,-0.0859375,0.1732096354166665,0.36291177962906207,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,4,96,2.6640625,2.65234375,0.08808374555394091,0.0936622967874539,0.01171875,0.019085826412647503,-0.10807291666666667,0.12503255208333316,0.687502604267173,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,5,96,2.7096354166666665,2.7552083333333335,0.0968333383758246,0.09416786746245719,-0.045572916666666664,-0.08562721729997343,-0.14583333333333334,0.05859375,0.428230548020483,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,6,96,2.7265625,2.6510416666666665,0.09176092579492226,0.0988023932924787,0.07552083333333333,0.12406291558263895,-0.04430338541666667,0.20185546874999982,0.3629893477471743,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,7,96,2.7317708333333335,2.7734375,0.09465895556279029,0.0957268280931543,-0.041666666666666664,-0.06241792511232717,-0.17578125,0.08206380208333315,0.6710556094041945,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,8,96,2.7708333333333335,2.80078125,0.0950146187582615,0.09397958228599562,-0.029947916666666668,-0.06006421788532585,-0.12760416666666666,0.06770833333333333,0.6494659639865138,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,9,96,2.84765625,2.7890625,0.08607476328511637,0.09567312063225052,0.05859375,0.10231768750512706,-0.057324218749999996,0.1732096354166665,0.42527977727975763,1.0,,False
claude-haiku-4-5,PTO,CSQ-8,10,96,2.80859375,2.8072916666666665,0.08990570423002975,0.08863836309155143,0.0013020833333333333,0.0023080821053041525,-0.11328125,0.12763671874999982,0.9964484697235714,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,0,96,2.4635416666666665,2.4635416666666665,0.10636433548336005,0.10696399319128354,-9.25185853854297e-18,-1.2613427790386456e-17,-0.14587673611111113,0.14583333333333334,0.8951306397808336,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,1,96,2.6006944444444446,2.565972222222222,0.11195256580323885,0.11044608641130635,0.0347222222222222,0.04848712181575626,-0.10763888888888891,0.1667100694444442,0.6164232550559223,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,2,96,2.732638888888889,2.637152777777778,0.10785090419527087,0.11172149935899578,0.09548611111111112,0.13458636374812674,-0.04518229166666667,0.2292100694444442,0.17972586527642553,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,3,96,2.8420138888888893,2.842013888888889,0.09249261704858275,0.10263849198500442,-2.312964634635743e-17,-3.4181110367892376e-17,-0.13020833333333334,0.13888888888888887,0.8427680620559429,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,4,96,2.984375,3.0017361111111107,0.08795925581472103,0.09706006082486342,-0.017361111111111122,-0.029080116311686104,-0.13020833333333331,0.10069444444444442,0.5354245971454668,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,5,96,2.9756944444444446,3.0104166666666665,0.09536591983691964,0.09375000000000001,-0.034722222222222245,-0.0704896131784255,-0.13541666666666666,0.059027777777777735,0.8556865663998808,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,6,96,3.0416666666666665,2.9791666666666665,0.0891944674374061,0.10138087767757027,0.0625,0.11068282503581672,-0.048611111111111105,0.18059895833333311,0.44547934934396893,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,7,96,3.0034722222222228,3.09375,0.08812880321886896,0.09309795992032016,-0.09027777777777779,-0.14700331049139703,-0.21875,0.029513888888888878,0.12005950125491134,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,8,96,3.0364583333333335,3.121527777777778,0.08940604056179663,0.09022926609318123,-0.08506944444444443,-0.1737330651552624,-0.1875,0.008723958333333127,0.20857866995952856,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,9,96,3.0989583333333335,3.1545138888888893,0.08187979875227742,0.09025510708372468,-0.05555555555555556,-0.0955843730915452,-0.16840277777777776,0.05386284722222199,0.39667794608171214,1.0,,False
claude-haiku-4-5,PTO,MI-SAT,10,96,3.0729166666666665,3.1840277777777772,0.0833995533678048,0.08116623612447904,-0.11111111111111112,-0.19741924671712985,-0.22569444444444442,0.0017795138888886724,0.01692802610188992,0.1862082871207891,,False
claude-haiku-4-5,PTO,MITI,0,96,1.8385416666666667,1.8515625,0.060830685925330474,0.06256335878443828,-0.013020833333333334,-0.021553410277033887,-0.13020833333333334,0.09641927083333299,0.9080883693775521,1.0,,False
claude-haiku-4-5,PTO,MITI,1,96,1.9609375,1.9739583333333333,0.061541791200327746,0.06637950420285146,-0.013020833333333334,-0.02310490133658501,-0.12506510416666666,0.09375,0.8961502839812695,1.0,,False
claude-haiku-4-5,PTO,MITI,2,96,2.0989583333333335,1.9765625,0.05681118294879042,0.061957970354592204,0.12239583333333333,0.23065975586661913,0.02076822916666667,0.22923177083333296,0.022122023383511633,0.0663660701505349,,False
claude-haiku-4-5,PTO,MITI,3,96,2.2760416666666665,2.1145833333333335,0.051761616029697616,0.05515089282624683,0.16145833333333334,0.30717025436800055,0.059895833333333336,0.2708333333333333,0.005059560258428076,0.020238241033712304,*,False
claude-haiku-4-5,PTO,MITI,4,96,2.3984375,2.2369791666666665,0.0418163088633102,0.050405400319769304,0.16145833333333334,0.3634559585820165,0.06770833333333333,0.2526041666666667,0.0008786205050863469,0.006150343535604428,**,False
claude-haiku-4-5,PTO,MITI,5,96,2.3802083333333335,2.1744791666666665,0.04204529177770699,0.04670030189608706,0.20572916666666666,0.3789515632459718,0.10416666666666667,0.3203125,0.0002716948605599103,0.0021735588844792823,**,False
claude-haiku-4-5,PTO,MITI,6,96,2.4088541666666665,2.046875,0.04505719313634643,0.047600381582025016,0.3619791666666667,0.737937171010137,0.265625,0.453125,2.8766504802156394e-09,3.164315528237203e-08,***,False
claude-haiku-4-5,PTO,MITI,7,96,2.3880208333333335,2.2135416666666665,0.0479671442266042,0.04332961670127642,0.17447916666666666,0.3417326254401783,0.07552083333333333,0.2786458333333333,0.0017002091432515454,0.010201254859509273,*,False
claude-haiku-4-5,PTO,MITI,8,96,2.3932291666666665,2.2291666666666665,0.04530367679776332,0.04692675018623105,0.1640625,0.33449884193898927,0.06770833333333333,0.2630208333333333,0.0038784301323730227,0.019392150661865115,*,False
claude-haiku-4-5,PTO,MITI,9,96,2.3958333333333335,2.1875,0.03583027322714919,0.04237339242926996,0.20833333333333334,0.5387025069617206,0.1328125,0.2864583333333333,3.2989841559221558e-06,3.298984155922156e-05,***,False
claude-haiku-4-5,PTO,MITI,10,96,2.3515625,2.1484375,0.040988693382411796,0.03281772097143207,0.203125,0.4868214849847903,0.125,0.2864583333333333,9.717025439168501e-06,8.745322895251651e-05,***,False
claude-haiku-4-5,PTO,PCT,0,96,0.5198512260855043,0.5231385391391785,0.036413166955069874,0.03610253381665447,-0.003287313053674187,-0.017287046729418654,-0.0402415595680259,0.035317068938544936,0.8259308256740822,1.0,,False
claude-haiku-4-5,PTO,PCT,1,96,0.51317675228932,0.5432596838431974,0.03651737049617585,0.035042034953373526,-0.03008293155387734,-0.14350281788499625,-0.07183837985427644,0.011786818351406861,0.23699613711860013,1.0,,False
claude-haiku-4-5,PTO,PCT,2,96,0.542711338736155,0.5576549259243346,0.035699930308649146,0.035761183438112465,-0.01494358718817975,-0.06697887745326286,-0.060420349112302214,0.029598558833218547,0.37099661315957055,1.0,,False
claude-haiku-4-5,PTO,PCT,3,96,0.5717457162201262,0.5816708467247108,0.0345793557688085,0.035178873544892124,-0.009925130504584758,-0.04296722558181825,-0.0554451521039649,0.03719642163480678,0.6166632111549522,1.0,,False
claude-haiku-4-5,PTO,PCT,4,96,0.5763055578680579,0.6229398952333356,0.032872179990000215,0.03330706837341275,-0.04663433736527777,-0.27892944346444853,-0.07803379564353345,-0.013913337590037989,0.0041228109402039245,0.04122810940203925,*,False
claude-haiku-4-5,PTO,PCT,5,96,0.5831129816194155,0.6296536439031223,0.03498157132864064,0.032194553308922326,-0.046540662283706846,-0.22361868901532206,-0.08910219776586747,-0.0072641177154712765,0.04981991613023073,0.44837924517207656,,False
claude-haiku-4-5,PTO,PCT,6,96,0.6123662643399486,0.615192601176057,0.032838489353752186,0.0319922007138919,-0.0028263368361085097,-0.017556067515695085,-0.03377246932938206,0.02991232966120488,0.9223971464320886,1.0,,False
claude-haiku-4-5,PTO,PCT,7,96,0.5820263572319493,0.6128088992978699,0.03467384806708129,0.03475689054146827,-0.030782542065920553,-0.13138415409299306,-0.08171505007013183,0.012241504365875452,0.19068202194363593,1.0,,False
claude-haiku-4-5,PTO,PCT,8,96,0.6051231832663237,0.6302517551283999,0.03357397035300978,0.03284384425240231,-0.02512857186207612,-0.13740492211170116,-0.061272790435184014,0.010010366640681808,0.2813473505182984,1.0,,False
claude-haiku-4-5,PTO,PCT,9,96,0.6378845988910328,0.6600138363863083,0.029767270792120062,0.033793145939487686,-0.02212923749527558,-0.10162828743746341,-0.06572116007487525,0.021367322719099982,0.13787508918885985,1.0,,False
claude-haiku-4-5,PTO,PCT,10,96,0.6332057121119621,0.6845523225115656,0.029802420852436905,0.029769085150122263,-0.05134661039960375,-0.2528897685169886,-0.09207389706788181,-0.009623347759529135,0.0027654866763637377,0.030420353440001116,*,False
claude-haiku-4-5,PTO,MICI,0,96,0.3641187791480038,0.3702658703647754,0.03177273612987858,0.033630148751543,-0.006147091216771696,-0.01377959675874855,-0.08781785381906503,0.08030107792734055,0.8990133080051678,1.0,,True
claude-haiku-4-5,PTO,MICI,1,96,0.3600361847904418,0.3968014312727388,0.029958859796160968,0.033868041320693404,-0.03676524648229707,-0.09191588013782456,-0.11509572834523228,0.03990663347832621,0.40178384062509465,1.0,,True
